pp,video,dial,t_begin_s,t_mid_s,t_end_s,duration_s
46,7,2,32.0542,32.191,32.3278,0.2736
46,7,4,32.38,32.5262,32.6723,0.2923
46,7,3,32.7301,32.8666,33.0031,0.273
46,7,1,33.0495,33.1907,33.3318,0.2823
46,7,1,33.3812,33.5279,33.6746,0.2934
46,7,1,33.7302,33.8721,34.014,0.2838
46,7,5,34.0701,34.2131,34.3561,0.286
46,7,4,34.4097,34.5668,34.7239,0.3142
46,7,2,34.7803,34.9413,35.1023,0.322
46,7,4,35.1567,35.3134,35.4701,0.3134
46,7,6,35.5299,35.6724,35.8148,0.2849
46,7,4,35.873,36.0141,36.1551,0.2821
46,7,1,36.2117,36.3585,36.5052,0.2935
46,7,6,36.5616,36.7,36.8384,0.2768
46,7,6,36.8861,37.0319,37.1777,0.2916
46,7,4,37.2444,37.3873,37.5303,0.286
46,7,4,37.5821,37.7417,37.9013,0.3193
46,7,5,37.9624,38.1083,38.2542,0.2918
46,7,6,38.3074,38.4601,38.6129,0.3056
46,7,6,38.664,38.8143,38.9647,0.3007
46,7,3,39.0303,39.1757,39.3211,0.2907
46,7,3,39.3679,39.5273,39.6867,0.3188
46,7,2,39.7443,39.8929,40.0414,0.2972
46,7,5,40.0965,40.248,40.3995,0.303
46,7,6,40.4497,40.607,40.7644,0.3147
46,7,2,40.8203,40.9623,41.1043,0.284
46,7,1,41.1554,41.3094,41.4634,0.308
46,7,4,41.5194,41.6582,41.797,0.2775
46,7,3,41.8546,41.99,42.1254,0.2708
46,7,2,42.1788,42.3255,42.4722,0.2934
46,7,6,42.5261,42.6749,42.8236,0.2975
46,7,6,42.8713,43.0224,43.1735,0.3021
46,7,1,43.2302,43.3727,43.5153,0.2851
46,7,1,43.5637,43.732,43.9003,0.3367
46,7,5,43.9529,44.1096,44.2663,0.3135
46,7,6,44.3236,44.474,44.6244,0.3008
46,7,3,44.6797,44.8303,44.981,0.3013
46,7,6,45.035,45.1864,45.3378,0.3027
46,7,3,45.3944,45.5345,45.6747,0.2803
46,7,4,45.7282,45.8788,46.0295,0.3013
46,7,5,46.0885,46.2252,46.3619,0.2734
46,7,3,46.419,46.5635,46.7079,0.2889
46,7,6,46.7617,46.907,47.0524,0.2908
46,7,6,47.1073,47.2469,47.3866,0.2793
46,7,1,47.4476,47.5877,47.7278,0.2802
46,7,1,47.7725,47.9566,48.1407,0.3682
46,7,5,48.1986,48.3549,48.5112,0.3126
46,7,3,48.5672,48.7128,48.8584,0.2912
46,7,3,48.9144,49.0517,49.189,0.2746
46,7,6,49.2478,49.3862,49.5247,0.2769
46,7,5,49.5764,49.7228,49.8693,0.2929
46,7,4,49.9252,50.072,50.2189,0.2937
46,7,4,50.2726,50.4271,50.5815,0.3089
46,7,1,50.6422,50.7917,50.9412,0.299
46,7,3,50.9955,51.1361,51.2768,0.2814
46,7,6,51.3334,51.461,51.5887,0.2553
46,7,3,51.6428,51.7881,51.9334,0.2906
46,7,6,51.9919,52.1355,52.279,0.2871
46,7,3,52.3324,52.4763,52.6202,0.2878
46,7,4,52.6765,52.8239,52.9713,0.2948
46,7,5,53.0271,53.1641,53.3011,0.2739
46,7,6,53.3585,53.5038,53.6491,0.2906
46,7,1,53.7054,53.851,53.9965,0.2911
46,7,1,54.0453,54.2171,54.389,0.3437
46,7,6,54.4485,54.5956,54.7426,0.2941
46,7,3,54.8007,54.9351,55.0694,0.2687
46,7,3,55.1151,55.2747,55.4342,0.3191
46,7,1,55.4923,55.6303,55.7683,0.276
46,7,1,55.8062,55.9879,56.1696,0.3634
46,7,4,56.2263,56.3678,56.5094,0.2831
46,7,4,56.5664,56.7163,56.8661,0.2997
46,7,5,56.9215,57.0799,57.2383,0.3168
46,7,6,57.2885,57.4429,57.5973,0.3088
46,7,1,57.6597,57.7991,57.9386,0.279
46,7,1,57.9847,58.1798,58.3748,0.3901
46,7,2,58.4311,58.5815,58.7318,0.3007
46,7,1,58.7877,58.9253,59.0629,0.2752
46,7,1,59.113,59.2731,59.4332,0.3202
46,7,4,59.4833,59.6408,59.7983,0.315
46,7,4,59.8576,60.0007,60.1439,0.2864
46,7,1,60.2028,60.3585,60.5142,0.3114
46,7,2,60.5696,60.7069,60.8443,0.2747
46,7,6,60.8938,61.0353,61.1767,0.2829
46,7,6,61.2332,61.3706,61.5079,0.2747
46,7,1,61.5732,61.7185,61.8638,0.2906
46,7,2,61.9139,62.0855,62.2571,0.3431
46,7,3,62.3145,62.4698,62.6251,0.3106
46,7,6,62.6837,62.8221,62.9606,0.2769
46,7,4,63.0171,63.1614,63.3056,0.2885
46,7,4,63.3595,63.5129,63.6664,0.3069
46,7,6,63.7239,63.8793,64.0347,0.3108
46,7,2,64.0992,64.2411,64.383,0.2838
46,7,6,64.4346,64.5937,64.7529,0.3183
46,7,6,64.7988,64.9493,65.0999,0.3011
46,7,1,65.1541,65.2938,65.4336,0.2795
46,7,1,65.4886,65.6367,65.7848,0.2962
46,7,4,65.8415,65.9805,66.1196,0.2781
46,7,5,66.1742,66.3186,66.463,0.2889
46,7,1,66.5181,66.6654,66.8126,0.2945
46,7,1,66.8583,67.0367,67.2151,0.3568
46,7,3,67.2714,67.4114,67.5514,0.2801
46,7,5,67.6071,67.7365,67.8658,0.2588
46,7,4,67.9169,68.0688,68.2207,0.3038
46,7,1,68.2784,68.4375,68.5966,0.3182
46,7,1,68.6449,68.8086,68.9723,0.3273
46,7,2,69.0286,69.168,69.3074,0.2788
46,7,3,69.3583,69.5064,69.6545,0.2962
46,7,3,69.7054,69.847,69.9885,0.283
46,7,6,70.0464,70.1884,70.3304,0.284
46,7,6,70.3897,70.5294,70.6691,0.2795
46,7,1,70.7286,70.8707,71.0127,0.2841
46,7,1,71.0654,71.2206,71.3757,0.3104
46,7,5,71.4242,71.5681,71.7119,0.2876
46,7,6,71.7565,71.9154,72.0743,0.3178
46,7,4,72.1298,72.2737,72.4175,0.2877
46,7,1,72.4721,72.6139,72.7556,0.2835
46,7,3,72.8108,72.95,73.0893,0.2785
46,7,3,73.1393,73.2663,73.3932,0.2539
46,7,5,73.4502,73.5907,73.7311,0.2809
46,7,6,73.7846,73.9332,74.0817,0.2971
46,7,6,74.1393,74.2866,74.4339,0.2946
46,7,3,74.4923,74.6318,74.7712,0.279
46,7,6,74.8244,74.9749,75.1254,0.301
46,7,6,75.1823,75.3217,75.461,0.2787
46,7,1,75.5236,75.6594,75.7953,0.2716
46,7,1,75.8429,76.012,76.1811,0.3381
46,7,2,76.2358,76.3933,76.5508,0.315
46,7,6,76.5997,76.7653,76.931,0.3313
46,7,2,76.9879,77.1391,77.2904,0.3025
46,7,2,77.338,77.504,77.67,0.3321
46,7,4,77.7263,77.8781,78.0298,0.3035
46,7,1,78.0872,78.2306,78.374,0.2868
46,7,2,78.4267,78.5762,78.7256,0.299
46,7,3,78.7849,78.9254,79.066,0.2812
46,7,6,79.1226,79.2581,79.3936,0.271
46,7,5,79.4496,79.5931,79.7366,0.287
46,7,4,79.7886,79.9375,80.0863,0.2977
46,7,3,80.1426,80.2974,80.4523,0.3097
46,7,4,80.5074,80.6427,80.7781,0.2706
46,7,2,80.8272,80.9733,81.1195,0.2923
46,7,3,81.1744,81.3188,81.4632,0.2888
46,7,6,81.5159,81.6546,81.7932,0.2774
46,7,6,81.8417,81.9851,82.1285,0.2868
46,7,5,82.1892,82.3267,82.4642,0.2751
46,7,3,82.5194,82.6709,82.8224,0.303
46,7,3,82.8741,83.0255,83.1769,0.3028
46,7,6,83.2339,83.3817,83.5295,0.2956
46,7,6,83.5825,83.7226,83.8626,0.2801
46,7,6,83.9131,84.0596,84.2062,0.2931
46,7,6,84.2557,84.4032,84.5507,0.295
46,7,1,84.6109,84.7437,84.8765,0.2656
46,7,1,84.9265,85.0906,85.2547,0.3282
46,7,5,85.314,85.4547,85.5954,0.2814
46,7,6,85.6464,85.789,85.9316,0.2852
46,7,3,85.9854,86.1369,86.2885,0.3031
46,7,2,86.3356,86.494,86.6524,0.3168
46,7,2,86.7058,86.8547,87.0037,0.2979
46,7,3,87.0576,87.204,87.3505,0.293
46,7,1,87.408,87.5445,87.6809,0.273
46,7,3,87.7302,87.8794,88.0287,0.2985
46,7,6,88.0788,88.209,88.3391,0.2603
46,7,3,88.3953,88.5349,88.6744,0.2791
46,7,1,88.7218,88.8751,89.0285,0.3067
46,7,5,89.0829,89.2189,89.355,0.2721
46,7,1,89.4064,89.543,89.6797,0.2733
46,7,1,89.7352,89.8773,90.0193,0.2841
47,7,3,2.052,2.1975,2.3429,0.2909
47,7,3,2.3905,2.5353,2.6802,0.2896
47,7,2,2.7371,2.882,3.0269,0.2898
47,7,3,3.0767,3.232,3.3873,0.3107
47,7,3,3.4435,3.587,3.7306,0.2871
47,7,6,3.7876,3.9331,4.0785,0.2909
47,7,5,4.1351,4.2795,4.4238,0.2887
47,7,3,4.4855,4.6297,4.774,0.2885
47,7,3,4.8221,4.9712,5.1204,0.2982
47,7,2,5.1782,5.323,5.4678,0.2896
47,7,5,5.518,5.6735,5.829,0.311
47,7,2,5.8835,6.0277,6.1719,0.2884
47,7,3,6.2293,6.3719,6.5145,0.2852
47,7,1,6.5718,6.7113,6.8508,0.2789
47,7,5,6.9045,7.0444,7.1843,0.2797
47,7,6,7.2383,7.3792,7.5202,0.2818
47,7,6,7.5774,7.721,7.8645,0.2872
47,7,6,7.9304,8.0743,8.2182,0.2878
47,7,3,8.2839,8.4291,8.5743,0.2905
47,7,2,8.628,8.7822,8.9364,0.3084
47,7,3,8.9895,9.1357,9.2819,0.2924
47,7,1,9.3393,9.4797,9.6201,0.2808
47,7,6,9.6744,9.8154,9.9563,0.2819
47,7,4,10.0066,10.154,10.3015,0.2949
47,7,6,10.3525,10.5019,10.6512,0.2987
47,7,6,10.7042,10.851,10.9977,0.2934
47,7,1,11.0629,11.203,11.3431,0.2802
47,7,2,11.3931,11.5574,11.7217,0.3285
47,7,6,11.7763,11.9249,12.0735,0.2972
47,7,6,12.1326,12.2701,12.4077,0.2751
47,7,6,12.4713,12.6131,12.7548,0.2835
47,7,3,12.8201,12.9625,13.1048,0.2847
47,7,2,13.1602,13.3054,13.4505,0.2903
47,7,3,13.5044,13.6557,13.8069,0.3025
47,7,6,13.8617,14.002,14.1423,0.2806
47,7,5,14.1979,14.3404,14.4829,0.285
47,7,5,14.5414,14.6889,14.8364,0.2951
47,7,5,14.8955,15.0459,15.1962,0.3006
47,7,1,15.2565,15.3985,15.5406,0.2841
47,7,5,15.5974,15.7406,15.8839,0.2865
47,7,6,15.9372,16.0754,16.2137,0.2765
47,7,3,16.2667,16.4152,16.5638,0.2971
47,7,1,16.6107,16.7654,16.9201,0.3094
47,7,1,16.9683,17.1148,17.2613,0.293
47,7,4,17.3214,17.4616,17.6017,0.2803
47,7,5,17.6573,17.798,17.9387,0.2815
47,7,6,17.9941,18.1415,18.289,0.2949
47,7,3,18.3453,18.4928,18.6402,0.2949
47,7,2,18.6858,18.8422,18.9986,0.3128
47,7,1,19.0527,19.2048,19.3569,0.3041
47,7,1,19.411,19.5501,19.6892,0.2781
47,7,3,19.7476,19.8859,20.0241,0.2765
47,7,6,20.079,20.2048,20.3306,0.2515
47,7,6,20.3826,20.5244,20.6662,0.2836
47,7,6,20.7194,20.8581,20.9967,0.2773
47,7,5,21.0589,21.1934,21.3278,0.2689
47,7,1,21.3903,21.534,21.6778,0.2875
47,7,2,21.7371,21.8794,22.0217,0.2847
47,7,5,22.0756,22.2191,22.3626,0.287
47,7,4,22.4168,22.5592,22.7016,0.2847
47,7,2,22.7606,22.9092,23.0577,0.2971
47,7,1,23.1116,23.2625,23.4134,0.3018
47,7,4,23.4671,23.6152,23.7634,0.2963
47,7,2,23.8213,23.9624,24.1035,0.2822
47,7,6,24.157,24.3046,24.4522,0.2953
47,7,6,24.4954,24.65,24.8047,0.3094
47,7,4,24.8648,25.0021,25.1394,0.2745
47,7,4,25.198,25.34,25.482,0.284
47,7,6,25.5419,25.6965,25.851,0.3091
47,7,1,25.9115,26.0565,26.2015,0.2901
47,7,1,26.2499,26.4171,26.5844,0.3345
47,7,4,26.6383,26.7777,26.917,0.2787
47,7,5,26.9736,27.1196,27.2656,0.292
47,7,6,27.3229,27.4729,27.6228,0.2999
47,7,2,27.6816,27.8226,27.9636,0.2819
47,7,2,28.0132,28.1714,28.3296,0.3164
47,7,1,28.384,28.5334,28.6829,0.2988
47,7,4,28.7355,28.886,29.0365,0.3009
47,7,3,29.0957,29.2439,29.392,0.2963
47,7,3,29.4382,29.5839,29.7295,0.2912
47,7,3,29.7869,29.9315,30.0761,0.2892
47,7,6,30.1318,30.2769,30.422,0.2903
47,7,6,30.4716,30.6202,30.7688,0.2972
47,7,3,30.8323,30.971,31.1098,0.2775
47,7,1,31.1616,31.3209,31.4803,0.3187
47,7,6,31.5321,31.683,31.834,0.3019
47,7,6,31.8889,32.0305,32.1721,0.2833
47,7,5,32.2362,32.3737,32.5112,0.275
47,7,3,32.5707,32.712,32.8533,0.2826
47,7,3,32.9038,33.0497,33.1957,0.2919
47,7,4,33.2545,33.3947,33.535,0.2806
47,7,4,33.5891,33.7268,33.8645,0.2755
47,7,1,33.9249,34.0705,34.2162,0.2913
47,7,1,34.2621,34.4267,34.5912,0.3291
47,7,4,34.6392,34.813,34.9868,0.3476
47,7,1,35.0459,35.1984,35.3509,0.3051
47,7,3,35.3995,35.5572,35.7149,0.3154
47,7,3,35.7675,35.8965,36.0256,0.2581
47,7,6,36.084,36.222,36.3601,0.2761
47,7,6,36.4156,36.5563,36.6969,0.2813
47,7,4,36.7614,36.8992,37.0369,0.2754
47,7,4,37.0822,37.2443,37.4065,0.3243
47,7,3,37.463,37.6166,37.7701,0.3071
47,7,1,37.8287,37.9641,38.0995,0.2709
47,7,6,38.1529,38.292,38.431,0.2781
47,7,3,38.4795,38.625,38.7706,0.2911
47,7,6,38.8263,38.9722,39.1181,0.2919
47,7,4,39.1764,39.3186,39.4608,0.2844
47,7,1,39.5184,39.6595,39.8006,0.2822
47,7,6,39.8564,39.9965,40.1366,0.2802
47,7,6,40.186,40.3348,40.4835,0.2975
47,7,5,40.5409,40.6759,40.811,0.27
47,7,6,40.8684,41.0068,41.1452,0.2768
47,7,3,41.2018,41.3479,41.4939,0.2921
47,7,5,41.548,41.705,41.862,0.314
47,7,6,41.9195,42.0679,42.2163,0.2968
47,7,3,42.2747,42.4191,42.5635,0.2888
47,7,6,42.6169,42.7708,42.9247,0.3077
47,7,6,42.9759,43.1203,43.2648,0.289
47,7,3,43.3253,43.4664,43.6076,0.2823
47,7,2,43.6583,43.8206,43.9829,0.3246
47,7,5,44.0311,44.1969,44.3626,0.3315
47,7,4,44.42,44.5711,44.7223,0.3023
47,7,2,44.7804,44.9339,45.0873,0.307
47,7,3,45.139,45.2933,45.4476,0.3086
47,7,3,45.505,45.6443,45.7836,0.2786
47,7,5,45.8409,45.9845,46.128,0.2871
47,7,6,46.1849,46.3298,46.4747,0.2898
47,7,2,46.5322,46.6792,46.8261,0.2939
47,7,1,46.8806,47.0239,47.1671,0.2865
47,7,2,47.217,47.3802,47.5434,0.3264
47,7,1,47.5966,47.7525,47.9084,0.3118
47,7,2,47.9566,48.1241,48.2916,0.335
47,7,3,48.3473,48.496,48.6447,0.2974
47,7,5,48.7028,48.8365,48.9703,0.2674
47,7,4,49.0225,49.1795,49.3364,0.314
47,7,4,49.3939,49.5495,49.7051,0.3112
47,7,4,49.7589,49.918,50.0772,0.3183
47,7,6,50.1387,50.2875,50.4364,0.2976
47,7,6,50.496,50.6348,50.7735,0.2775
47,7,4,50.8382,50.9825,51.1269,0.2887
47,7,1,51.1823,51.3279,51.4734,0.2911
47,7,3,51.5286,51.6656,51.8026,0.274
47,7,2,51.8623,51.9896,52.1169,0.2547
47,7,6,52.1712,52.3164,52.4617,0.2905
47,7,2,52.5139,52.6558,52.7977,0.2839
47,7,1,52.8493,53.0003,53.1514,0.3021
47,7,4,53.2084,53.3474,53.4864,0.278
47,7,1,53.5431,53.6947,53.8463,0.3032
47,7,4,53.8953,54.0508,54.2063,0.3111
47,7,5,54.2651,54.4078,54.5505,0.2854
47,7,6,54.6078,54.7547,54.9016,0.2938
47,7,3,54.9568,55.1071,55.2573,0.3006
47,7,1,55.3049,55.4608,55.6168,0.3119
47,7,1,55.6561,55.8337,56.0113,0.3552
47,7,2,56.0677,56.2101,56.3526,0.2849
47,7,6,56.4101,56.5459,56.6817,0.2716
47,7,3,56.7379,56.8776,57.0174,0.2795
47,7,1,57.0735,57.2123,57.3512,0.2777
47,7,1,57.4021,57.5561,57.7102,0.308
47,7,4,57.7615,57.9204,58.0793,0.3178
47,7,1,58.137,58.2975,58.4581,0.3211
47,7,5,58.512,58.6566,58.8013,0.2893
47,7,1,58.8541,58.9954,59.1367,0.2826
47,7,1,59.1855,59.3487,59.512,0.3265
47,7,6,59.5631,59.7188,59.8745,0.3114
47,7,6,59.9347,60.0738,60.2128,0.2781
47,7,3,60.2773,60.42,60.5626,0.2853
47,7,3,60.6131,60.764,60.9149,0.3018
47,7,1,60.9727,61.1106,61.2485,0.2758
47,7,1,61.2944,61.4405,61.5865,0.2921
47,7,3,61.6463,61.7879,61.9295,0.2832
47,7,3,61.9803,62.1177,62.2551,0.2748
47,7,2,62.3133,62.4583,62.6033,0.29
47,7,1,62.656,62.8106,62.9653,0.3093
47,7,2,63.0226,63.1723,63.3221,0.2996
47,7,3,63.3797,63.5158,63.6519,0.2722
47,7,3,63.7098,63.8446,63.9794,0.2695
47,7,3,64.0369,64.1781,64.3192,0.2823
47,7,6,64.3768,64.5173,64.6577,0.2809
47,7,5,64.7074,64.8491,64.9907,0.2833
47,7,6,65.0439,65.1894,65.3349,0.2909
47,7,6,65.3901,65.5338,65.6774,0.2873
47,7,3,65.7421,65.8772,66.0123,0.2701
47,7,6,66.0664,66.2095,66.3526,0.2862
47,7,5,66.4068,66.5466,66.6863,0.2795
47,7,1,66.7443,66.8878,67.0312,0.2869
47,7,1,67.0779,67.2513,67.4246,0.3467
47,7,2,67.4817,67.62,67.7584,0.2767
47,7,3,67.8072,67.9513,68.0955,0.2884
47,7,6,68.1534,68.3006,68.4479,0.2945
47,7,6,68.5076,68.6488,68.7899,0.2823
47,7,1,68.8486,68.983,69.1173,0.2686
47,7,1,69.1697,69.3214,69.4731,0.3034
47,7,4,69.5304,69.6708,69.8111,0.2807
47,7,5,69.8683,70.0085,70.1487,0.2804
47,7,3,70.2049,70.3522,70.4996,0.2946
47,7,2,70.552,70.6987,70.8455,0.2935
47,7,3,70.8965,71.0525,71.2085,0.312
47,7,6,71.264,71.4068,71.5496,0.2856
47,7,1,71.5949,71.7461,71.8972,0.3023
47,7,1,71.9518,72.0945,72.2373,0.2855
47,7,3,72.2948,72.4359,72.577,0.2822
47,7,3,72.631,72.7563,72.8816,0.2506
47,7,3,72.9397,73.0769,73.2141,0.2745
47,7,1,73.2713,73.4114,73.5515,0.2802
47,7,3,73.5931,73.7438,73.8945,0.3014
47,7,3,73.9425,74.0796,74.2167,0.2742
47,7,2,74.2745,74.416,74.5574,0.2829
47,7,1,74.6136,74.7637,74.9137,0.3001
47,7,6,74.9667,75.1099,75.2531,0.2864
47,7,3,75.3112,75.4468,75.5825,0.2712
47,7,5,75.636,75.7863,75.9366,0.3006
47,7,6,75.994,76.1418,76.2896,0.2956
47,7,3,76.3473,76.4958,76.6444,0.2971
47,7,2,76.6957,76.8661,77.0365,0.3408
47,7,1,77.0841,77.2502,77.4163,0.3322
47,7,3,77.4705,77.6213,77.7721,0.3016
47,7,3,77.8285,77.9556,78.0826,0.2541
47,7,2,78.1408,78.2801,78.4194,0.2786
47,7,3,78.4695,78.6191,78.7686,0.2991
47,7,6,78.8218,78.9598,79.0978,0.2761
47,7,4,79.1551,79.3006,79.4461,0.291
47,7,6,79.4997,79.6507,79.8016,0.3019
47,7,6,79.8541,80.0091,80.1641,0.31
47,7,3,80.2284,80.3625,80.4966,0.2682
47,7,6,80.5489,80.6914,80.8339,0.285
47,7,5,80.8911,81.0318,81.1725,0.2814
47,7,4,81.2269,81.3684,81.5099,0.283
47,7,3,81.5662,81.7146,81.8629,0.2967
47,7,3,81.9138,82.0538,82.1937,0.2799
47,7,6,82.2519,82.3954,82.5389,0.287
47,7,1,82.5991,82.74,82.8808,0.2816
47,7,1,82.9227,83.1167,83.3107,0.388
47,7,6,83.366,83.5076,83.6492,0.2832
47,7,6,83.697,83.8498,84.0027,0.3057
47,7,6,84.0522,84.202,84.3518,0.2996
47,7,5,84.4043,84.5452,84.6861,0.2817
47,7,6,84.7441,84.8825,85.0209,0.2768
47,7,3,85.0776,85.2207,85.3637,0.2861
47,7,4,85.4138,85.5664,85.719,0.3051
47,7,4,85.777,85.9171,86.0572,0.2802
47,7,2,86.1161,86.2688,86.4215,0.3055
47,7,3,86.4765,86.6297,86.7829,0.3063
47,7,3,86.8384,86.9756,87.1129,0.2745
47,7,3,87.1706,87.3117,87.4527,0.2821
47,7,2,87.5104,87.6516,87.7929,0.2825
47,7,5,87.845,87.995,88.1451,0.3001
47,7,6,88.2019,88.3462,88.4906,0.2887
47,7,3,88.5455,88.6947,88.844,0.2986
47,7,5,88.8951,89.046,89.1969,0.3018
47,7,2,89.252,89.395,89.5379,0.2859
47,7,1,89.5932,89.7366,89.8799,0.2867
47,7,4,89.9301,90.0957,90.2612,0.3312
48,7,3,2.052,2.1975,2.3429,0.2909
48,7,6,2.3905,2.5353,2.6802,0.2896
48,7,6,2.7381,2.878,3.0179,0.2798
48,7,3,3.0815,3.2313,3.381,0.2995
48,7,2,3.4349,3.5934,3.7518,0.3169
48,7,5,3.802,3.9582,4.1143,0.3122
48,7,6,4.1683,4.3128,4.4573,0.289
48,7,5,4.5144,4.6586,4.8028,0.2883
48,7,6,4.8617,5.0088,5.1559,0.2942
48,7,6,5.2144,5.3557,5.497,0.2826
48,7,5,5.5619,5.7062,5.8505,0.2886
48,7,2,5.9126,6.0576,6.2027,0.2901
48,7,3,6.2604,6.4021,6.5439,0.2835
48,7,6,6.6013,6.7407,6.88,0.2787
48,7,5,6.9362,7.0786,7.221,0.2848
48,7,6,7.2836,7.4293,7.575,0.2914
48,7,3,7.6327,7.7756,7.9185,0.2858
48,7,2,7.9735,8.1253,8.277,0.3035
48,7,3,8.3304,8.4788,8.6272,0.2968
48,7,6,8.6841,8.8242,8.9644,0.2803
48,7,5,9.0212,9.1657,9.3102,0.289
48,7,3,9.3735,9.5209,9.6682,0.2947
48,7,4,9.7222,9.864,10.0057,0.2835
48,7,4,10.0573,10.2062,10.355,0.2977
48,7,2,10.4105,10.5682,10.7258,0.3153
48,7,3,10.7823,10.9303,11.0783,0.2961
48,7,3,11.1354,11.2728,11.4101,0.2747
48,7,2,11.4678,11.6112,11.7546,0.2868
48,7,5,11.8031,11.9641,12.1251,0.3221
48,7,3,12.1815,12.3305,12.4794,0.298
48,7,3,12.534,12.6778,12.8216,0.2876
48,7,1,12.8791,13.0219,13.1647,0.2856
48,7,1,13.2188,13.3623,13.5058,0.287
48,7,2,13.5588,13.6998,13.8408,0.282
48,7,3,13.8906,14.0304,14.1703,0.2797
48,7,1,14.2281,14.3654,14.5028,0.2747
48,7,4,14.5502,14.7205,14.8908,0.3406
48,7,3,14.9506,15.1094,15.2682,0.3175
48,7,5,15.3257,15.466,15.6063,0.2806
48,7,1,15.6588,15.8026,15.9464,0.2876
48,7,2,15.9983,16.1483,16.2982,0.3
48,7,6,16.3488,16.4998,16.6508,0.302
48,7,5,16.7062,16.8458,16.9855,0.2793
48,7,6,17.0445,17.1866,17.3287,0.2843
48,7,6,17.383,17.5276,17.6722,0.2892
48,7,3,17.7354,17.8717,18.0081,0.2728
48,7,1,18.0567,18.2089,18.3612,0.3045
48,7,3,18.401,18.576,18.751,0.3501
48,7,6,18.803,18.941,19.079,0.276
48,7,5,19.1304,19.2734,19.4164,0.286
48,7,4,19.472,19.61,19.748,0.276
48,7,1,19.8073,19.9524,20.0974,0.2901
48,7,3,20.1532,20.2919,20.4307,0.2775
48,7,3,20.4861,20.6121,20.738,0.2519
48,7,2,20.7907,20.9384,21.086,0.2953
48,7,2,21.1413,21.2852,21.429,0.2877
48,7,1,21.4828,21.6295,21.7761,0.2933
48,7,2,21.8326,21.9738,22.115,0.2825
48,7,1,22.1685,22.312,22.4554,0.2869
48,7,6,22.5077,22.6531,22.7984,0.2906
48,7,4,22.8526,22.9932,23.1339,0.2814
48,7,4,23.1918,23.3408,23.4897,0.298
48,7,5,23.5492,23.7004,23.8515,0.3023
48,7,3,23.9089,24.0527,24.1965,0.2877
48,7,3,24.245,24.3895,24.534,0.289
48,7,1,24.5859,24.735,24.8841,0.2981
48,7,4,24.9363,25.0757,25.215,0.2787
48,7,6,25.2708,25.4105,25.5502,0.2794
48,7,1,25.6082,25.7554,25.9026,0.2944
48,7,1,25.9478,26.1305,26.3132,0.3654
48,7,1,26.371,26.5111,26.6513,0.2803
48,7,5,26.7049,26.8439,26.9829,0.278
48,7,5,27.036,27.1861,27.3363,0.3002
48,7,2,27.3934,27.5431,27.6929,0.2995
48,7,2,27.7468,27.8956,28.0444,0.2976
48,7,3,28.1021,28.2472,28.3923,0.2901
48,7,6,28.449,28.5889,28.7288,0.2798
48,7,5,28.7864,28.9285,29.0706,0.2842
48,7,2,29.1299,29.2747,29.4195,0.2897
48,7,5,29.4729,29.6229,29.773,0.3
48,7,3,29.8293,29.9773,30.1253,0.296
48,7,6,30.1797,30.3221,30.4645,0.2849
48,7,6,30.5137,30.6632,30.8128,0.2992
48,7,6,30.8769,31.0149,31.153,0.2761
48,7,4,31.2163,31.3617,31.5072,0.2909
48,7,4,31.5628,31.7095,31.8562,0.2935
48,7,5,31.917,32.065,32.213,0.296
48,7,6,32.2677,32.4147,32.5616,0.2939
48,7,3,32.619,32.7616,32.9043,0.2852
48,7,3,32.9538,33.1062,33.2586,0.3047
48,7,2,33.3176,33.4572,33.5969,0.2793
48,7,2,33.6531,33.7987,33.9442,0.2912
48,7,1,33.9994,34.1449,34.2904,0.291
48,7,4,34.3381,34.5134,34.6888,0.3507
48,7,3,34.7464,34.9083,35.0702,0.3238
48,7,6,35.1226,35.2702,35.4178,0.2951
48,7,2,35.4762,35.6161,35.7561,0.2799
48,7,1,35.8117,35.9553,36.0988,0.2871
48,7,6,36.1538,36.2975,36.4413,0.2874
48,7,4,36.4968,36.6346,36.7724,0.2756
48,7,3,36.8208,36.9791,37.1373,0.3165
48,7,6,37.1941,37.3289,37.4637,0.2696
48,7,5,37.5179,37.6647,37.8114,0.2936
48,7,4,37.875,38.0218,38.1685,0.2935
48,7,6,38.2271,38.3707,38.5143,0.2871
48,7,6,38.5648,38.7185,38.8723,0.3075
48,7,3,38.938,39.0796,39.2212,0.2831
48,7,3,39.2685,39.4258,39.5831,0.3146
48,7,6,39.6409,39.7886,39.9362,0.2953
48,7,5,39.9902,40.1324,40.2746,0.2844
48,7,2,40.3291,40.4725,40.6159,0.2867
48,7,3,40.669,40.8198,40.9705,0.3015
48,7,6,41.0282,41.1698,41.3114,0.2833
48,7,5,41.3682,41.5121,41.6561,0.2879
48,7,2,41.7175,41.8619,42.0062,0.2887
48,7,5,42.0582,42.2076,42.3569,0.2987
48,7,6,42.4125,42.5571,42.7016,0.2891
48,7,6,42.7564,42.9029,43.0494,0.293
48,7,3,43.1044,43.2471,43.3899,0.2854
48,7,5,43.4428,43.6005,43.7581,0.3153
48,7,1,43.8146,43.9659,44.1171,0.3025
48,7,1,44.1611,44.3319,44.5027,0.3415
48,7,1,44.5529,44.7138,44.8747,0.3218
48,7,2,44.9295,45.0775,45.2256,0.2961
48,7,1,45.2785,45.42,45.5616,0.2831
48,7,4,45.6161,45.759,45.9018,0.2857
